"","trueNe","trueNe2","trueNe3","trueNe4","Ne","NeSv","Ne2","NeSv2","alpha","pcrit","r2","Va","Se","Sved","Jp","IndComp","Cjup","Cjdown","Njup","Njdown","lJup","Ljdown","pup","pdown","CjupSv","CjdownSv","NjupSv","NjdownSv","lJupSv","LjdownSv","pupSv","pdownSv","pop_size","sample_size","n_loci","al_per_loc","n_gen","n_rep","allele_dist"
"11",216.847826087,203.571428571,211.671087533,193.689320388,-429.300172848156,-260.513120540474,NA,NA,0.01,0,0.00953879858962303,3.98744106773325e-06,0.00199685779857586,0.0108183246750723,50.260402749698,89,-66.8529530071612,62.6728950338251,-58.2694943991616,74.2643149232974,-79.3120879555461,47.6515118885685,-93.6023244778299,76.8491805510042,-59.1039799627715,71.7829397805538,-51.8960945106768,86.2655255669556,-69.2738333183442,53.8326348642552,-80.5299960250345,89.573442014835,200,100,5,10,50,25,1
"12",207.272727273,186.885245902,206.735751295,210,1444.08797061322,-1632.67755414059,NA,NA,0.01,0,0.010549495322917,4.30402522724495e-06,0.00207461447677513,0.0107536589267394,74.633531648518,100,-78.6718987623921,50.4532671056567,-67.1968801770495,57.6506314981591,-107.81737671693,49.4168541712454,-121.391629614006,60.1625838443473,-69.6891030946331,56.4871040644783,-60.0815338858869,64.8547651462991,-92.9628048318402,55.2963474072615,-103.281777890811,67.8161351290643,200,100,5,10,50,25,1
"13",218.032786885,201.515151515,193.689320388,186.885245902,201.266714596719,498.439109166822,NA,NA,0.01,0,0.0119581435975808,5.8573627363212e-06,0.0024201989042889,0.0112893892257769,256.024819761245,115,-92.6839194332589,35.7376334651096,-74.5586641083176,40.1554116179405,-482.901041003862,66.2352426878144,-209.776091889958,45.8812249634501,-71.728318814566,42.6443243354577,-59.8953221714696,48.289767447978,-200.366185992403,85.3628500917253,-129.446584499349,55.8630894140485,200,100,5,10,50,25,1
"14",194.634146341,196.068796069,203.571428571,195.588235294,78.6045496624664,72.2351504503276,NA,NA,0.01,0,0.0144479622150772,3.43725169934507e-06,0.0018539826588577,0.00983340363445169,121.50402259566,154,-1670.6496435151,33.4446954659569,-517.594249088017,35.2350354290189,1129.89343668719,30.1146722045782,515.399562093826,33.0665210853558,1166.21081586936,33.8910870201884,-2070.59554291001,35.4983740492106,427.312646338282,30.882615761317,295.051507877544,33.5506616516528,200,100,5,10,50,25,1
"15",208.355091384,184.722222222,200.502512563,189.099526066,282.442683747019,250.574654925924,NA,NA,0.01,0,0.0114905310002513,2.74046891340456e-06,0.00165543617013902,0.0101602554644759,144.964443060962,158,-128.070564994774,54.5202549904652,-109.816224662685,59.1784926887756,-201.766612475858,57.7416790973752,-214.221963770478,60.3228902994433,-134.081231168432,55.1826209865165,-113.616527426639,59.5834298424523,-220.709843297379,58.2279284809774,-236.020023463631,60.661841021292,200,100,5,10,50,25,1
"16",203.053435115,215.094339623,182.191780822,207.272727273,1226.62934253627,310.910138989642,NA,NA,0.01,0,0.0105902888112797,4.5061492687525e-06,0.00212276924529081,0.0095181676690855,68.5879030707284,89,-77.7909673535075,48.860851122037,-66.1516664333783,55.9307509461241,-105.163506731535,46.107341199359,-116.831420614567,55.089349106723,-92.6394822016393,45.4509887575221,-75.8304749624734,50.9683031975793,-137.105061308119,43.2576357871586,-158.516355771006,50.3201706872284,200,100,5,10,50,25,1
"17",207.272727273,196.551724138,211.111111111,202.025316456,-1362.6745208309,-13933.2763184619,NA,NA,0.01,0,0.0100740114239389,3.67914184044293e-06,0.00191810892298715,0.0100979349668096,216.940567994735,129,-76.0747544758196,59.8426560267349,-66.2865268666009,68.8522763206968,-143.714261991957,118.485600551508,-118.772129074984,83.304205919615,-77.8849826653998,59.5392057979762,-67.1414275399542,67.7948043683534,-156.36531241663,111.662087565775,-126.533809466666,80.8466099882803,200,100,5,10,50,25,1
"18",212.8,189.099526066,194.160583942,200.502512563,-190.799451375354,-201.089161224228,NA,NA,0.01,0,0.00855301119078599,2.54952570927799e-06,0.00159672342917551,0.0102106506742072,65.7805156593399,157,-64.6642150406016,112.69733778696,-58.6996723636064,139.930360241213,-73.8605264602052,86.7500559243784,-89.4491166118577,245.516820013114,-63.9611192024061,110.67592384092,-57.7648043684964,135.763637385499,-73.5649732486852,86.3755080435019,-89.9830405303736,229.1607998597,200,100,5,10,50,25,1
"19",196.551724138,201.007556675,190.453460621,210.55408971,106.997437165678,140.36320974667,NA,NA,0.01,0,0.0133740692558888,4.48123692711064e-06,0.00211689322525031,0.0109992779274849,86.935357022691,114,-190.501117348921,34.2896989835487,-141.062973592778,36.9869015589728,-338.510020947825,30.5304551735109,-571.468915993719,34.7780154795432,-136.106526117363,39.4291988498236,-108.296686931589,42.5846483315253,-199.480527439121,35.0968637246171,-263.362436151212,39.9975570345313,200,100,5,10,50,25,1
"20",200,192.753623188,198.014888337,184.722222222,354.59972425156,624.475405163543,NA,NA,0.01,0,0.0112535395799043,3.49441272056119e-06,0.00186933483372059,0.0107197582162555,104.150762600063,143,-103.105303930033,50.5012569692831,-87.9209090862128,55.825063501296,-150.875396360791,51.159657300275,-180.982320615542,61.0456259817315,-90.1240632435057,56.2190403112369,-77.8578609348418,62.3184724457671,-126.243561276562,56.9687320105002,-147.256462126894,68.3833412072646,200,100,5,10,50,25,1
"21",197.037037037,198.014888337,188.20754717,196.551724138,-827.746069572327,2585.62234160381,NA,NA,0.01,0,0.00991529295191486,4.20248397546311e-06,0.00204999609157264,0.00978637492395314,43.9149658608277,114,-70.1790203381212,56.6687369611015,-60.6443060247249,66.2149705553586,-80.390827382533,38.4994761754361,-109.465282072871,80.9136716156734,-76.5011790304369,53.7643086937177,-64.7057966227964,61.6216067253151,-89.5924470077828,38.2033848916702,-129.698471564229,73.3108171549468,200,100,5,10,50,25,1
"22",192.753623188,192.289156627,202.538071066,191.826923077,71.4066636139946,73.8124565524395,NA,NA,0.01,0,0.0148517754194085,8.42162168694272e-06,0.00290200304736965,0.0103358258236039,28.7792640195391,89,-179.429261730345,23.2388914009151,-115.323977250844,25.5068139400854,-160.350209995705,12.2430276811636,4152.43302236909,24.7998373046396,-175.808707292906,25.544200794506,-112.646296420292,27.7985940965862,-157.051605323285,14.7451964103993,5256.92852873261,27.0953594811186,200,100,5,10,50,25,1
"23",202.538071066,205.141388175,192.753623188,190.909090909,88.0767264536475,92.3691927163567,NA,NA,0.01,0,0.0140146329761011,6.20879293978916e-06,0.00249174495881684,0.0104059261818681,37.6721531738128,110,-178.263759617722,28.231392337725,-124.464676317228,30.7383388242874,-165.597993900002,16.8141938277159,-1924.48551624594,30.8296455911119,-168.475442413294,30.7091534344865,-118.640728480753,33.243521054051,-156.863139701925,19.2711730904618,-1280.4804776994,33.3359372172971,200,100,5,10,50,25,1
